rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
309,douyin-traffic-dashboard-org,@aiskills/douyin-traffic-dashboard-org,469,0,2,enterprise,data-analysis,抖音流量热点-爆款选题-对标账号,true,福建拓元教学仪器设备有限公司,,2026-07-05,2026-08-16,1.0.0,抖音流量分配大盘适合内容创作者、运营、电商、营销在用户想知道抖音流量正在流向哪些方向时使用，帮助基于输入材料生成流量分布、分类层级结构、可用于内容布局的平台方向信号。,抖音流量分配大盘适合内容创作者、运营、电商、营销在用户想知道抖音流量正在流向哪些方向时使用，帮助基于输入材料生成流量分布、分类层级结构、可用于内容布局的平台方向信号。
310,questionnaire-assistant,@org-qm8l8iwu/questionnaire-assistant,467,0,2,enterprise,business-ops,易企秀,true,北京中网易企秀科技有限公司,,2026-05-06,2026-08-15,1.0.0,易企秀覆盖在线问卷调查、信息收集、报名登记、投票评选等场景，提供丰富的表单模板与问卷设计素材。本 Skill 用于搜索易企秀表单问卷模板资源，在用户提出问卷、表单、调查、报名、投票等需求时，调用脚本返回标题、链接、描述、浏览量等结果。,问卷助手覆盖在线问卷调查、信息收集、报名登记、投票评选等场景，提供丰富的表单模板与问卷设计素材。
311,tiandao-job-hunter,@tiandaox/tiandao-job-hunter,466,0,4,enterprise,life-service,天道,false,,,2026-06-16,2026-08-16,1.0.0,智能求职助手。适用于用户需要找工作、看机会、了解市场行情、对比职位等场景。通过 BOSS直聘、拉勾招聘、汇博招聘、智联招聘等主流平台，为用户搜索和推荐最匹配的岗位。触发词包括：找工作、求职、招聘、岗位推荐、看机会、投简历、跳槽、面试机会、招聘市场等。,智能求职助手。适用于用户需要找工作、看机会、了解市场行情、对比职位等场景。通过 BOSS直聘、拉勾招聘、汇博招聘、智联招聘等主流平台，为用户搜索和推荐最匹配的岗位。触发词包括：找工作、求职、招聘、岗位推荐、看机会、投简历、跳槽、面试机会、招聘市场等。
312,china-audit,@org-5ott9gs6/china-audit,466,0,7,enterprise,professional,杭州智银长河科技有限公司,true,杭州智银长河科技有限公司,,2026-07-15,2026-08-15,1.0.0,china-audit description 国内审计专业助手，覆盖风险评估、收入审计、税务合规、审计证据（函证/监盘/抽样）、 货币资金、关联方、舞弊识别、采购付款、薪酬、筹资投资、持续经营、期后事项、 政府补助、金融工具、租赁、合并报表、现金流量表、审计底稿编制等程序。 基于中国注册会计师审计准则（CSA）和企业会计准则（CAS）。 当用户提到审计、风险评估、收入确认、增值税、企业所得税、函,china-audit description 国内审计专业助手，覆盖风险评估、收入审计、税务合规、审计证据（函证/监盘/抽样）、 货币资金、关联方、舞弊识别、采购付款、薪酬、筹资投资、持续经营、期后事项、 政府补助、金融工具、租赁、合并报表、现金流量表、审计底稿编制等程序。 基于中国注册会计师审计准则（CSA）和企业会计准则（CAS）。 当用户提到审计、风险评估、收入确认、增值税、企业所得税、函
313,landingpage-store,@org-qm8l8iwu/landingpage-store,466,0,1,enterprise,design-media,易企秀,true,北京中网易企秀科技有限公司,,2026-05-06,2026-08-15,1.0.0,易企秀**长页 H5** 是专业的落地页 / Landing Page 解决方案，适合做品牌宣传落地页、广告落地页、活动推广落地页、产品介绍页等场景。本 Skill 用于搜索易企秀落地页长页 H5 模板资源，在用户提出落地页、Landing Page、品牌宣传页、活动推广页等需求时，调用脚本返回标题、链接、描述、浏览量等结果。,易企秀**长页 H5** 是专业的落地页 / Landing Page 解决方案，适合做品牌宣传落地页、广告落地页、活动推广落地页、产品介绍页等场景。本 Skill 用于搜索易企秀落地页长页 H5 模板资源，在用户提出落地页、Landing Page、品牌宣传页、活动推广页等需求时，调用脚本返回标题、链接、描述、浏览量等结果。
314,mix-stock-analysis-king,@org-dzobs9ce/mix-stock-analysis-king,466,0,4,enterprise,professional,钱米AI课堂,true,广州钱米信息科技有限公司,,2026-06-18,2026-08-15,3.4.2,|核心能力 1. 七阶段全自动分析流水线 用户输入（股票名称/板块/问题） ↓ 阶段1：输入解析，提取股票名+板块名+分析角度 ↓ 阶段2：三轮联网搜索（基础数据→催化因素→板块概念） ↓ 阶段2.5：多数据源补充（finance-data-retrieval MCP + 智兔数服API） ↓ 阶段3：提问者输出（核心问题+关注点+思考逻辑+风险提示） ↓ ,|核心能力 1. 七阶段全自动分析流水线 用户输入（股票名称/板块/问题） ↓ 阶段1：输入解析，提取股票名+板块名+分析角度 ↓ 阶段2：三轮联网搜索（基础数据→催化因素→板块概念） ↓ 阶段2.5：多数据源补充（finance-data-retrieval MCP + 智兔数服API） ↓ 阶段3：提问者输出（核心问题+关注点+思考逻辑+风险提示） ↓ 
315,examination-evaluation-skills,@org-qm8l8iwu/examination-evaluation-skills,465,0,1,enterprise,business-ops,易企秀,true,北京中网易企秀科技有限公司,,2026-05-06,2026-08-15,1.0.0,考试测评制作工具，海量问卷调查、投票评选、活动预约、在线考试模板任你选，满足企业快速制作考试测评、在线表单收集及数据分析的需求。更支持微信群发、红包抽奖，用易企秀表单做问卷收表单，特快。本 Skill 用于搜索易企秀考试测评模板资源，在用户提出考试、测评、问卷、投票、表单等需求时，调用脚本返回标题、链接、描述、浏览量等结果。,考试测评制作工具，海量问卷调查、投票评选、活动预约、在线考试模板任你选，满足企业快速制作考试测评、在线表单收集及数据分析的需求。更支持微信群发、红包抽奖，用易企秀表单做问卷收表单，特快。
316,registration-assistant,@org-qm8l8iwu/registration-assistant,464,0,1,enterprise,office-efficiency,易企秀,true,北京中网易企秀科技有限公司,,2026-05-06,2026-08-15,1.0.0,报名工具是一款免费在线报名制作系统，支持活动报名、招聘登记、招生报名、体检预约、预约统计等场景，提供H5表单模板，可直接生成报名小程序。本 Skill 用于搜索易企秀报名登记模板资源，在用户提出报名、在线报名、报名登记表、预约统计等需求时，调用脚本返回标题、链接、描述、浏览量等结果。,报名工具是一款免费在线报名制作系统，支持活动报名、招聘登记、招生报名、体检预约、预约统计等场景，提供H5表单模板，可直接生成报名小程序。
317,tcop,@tencent-adm/tcop,464,0,4,enterprise,it-ops-security,腾讯云可观测平台,true,腾讯科技（深圳）有限公司,,2026-06-11,2026-08-15,1.0.1,"腾讯云可观测平台tcop-api 是腾讯云可观测平台首个全场景集成的Skill，覆盖 APM、RUM、CAT、PTS、TMP、Grafana、云产品监控、告警、Dashboard、EventBridge在内的11个子产品模块、其中基础监控相关数据查询覆盖100+ 云产品。 示例：你只需用自然语言说一句""查广州 CVM ins-xxx 最近 1 小时的 CPU""，AI 自动完成：产品路由 → 指标匹","腾讯云可观测平台tcop-api 是腾讯云可观测平台首个全场景集成的Skill，覆盖 APM、RUM、CAT、PTS、TMP、Grafana、云产品监控、告警、Dashboard、EventBridge在内的11个子产品模块、其中基础监控相关数据查询覆盖100+ 云产品。 示例：你只需用自然语言说一句""查广州 CVM ins-xxx 最近 1 小时的 CPU""，AI 自动完成：产品路由 → 指标匹"
318,cn-pptx,@org-02qudk26/cn-pptx,462,0,0,enterprise,office-efficiency,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-22,2026-08-16,1.0.0,在任何涉及 .pptx 文件时使用此技能 — 无论是作为输入、输出还是两者兼有。包括：创建幻灯片演示文稿、投影片或演示；读取、解析或从任何 .pptx 文件中提,在任何涉及 .pptx 文件时使用此技能 — 无论是作为输入、输出还是两者兼有。包括：创建幻灯片演示文稿、投影片或演示；读取、解析或从任何 .pptx 文件中提
319,voiceover-narration-studio,@beatra-ai/voiceover-narration-studio,459,0,1,enterprise,design-media,beatra,true,乐萱同行科技（深圳）有限公司,,2026-08-15,2026-08-16,0.1.1,用配音与旁白工作室统筹 AI 配音、文字转语音和 AI 语音生成：从当前声音库选择合适音色，把文稿制作成可直接剪辑的语音合成音频，或通过声音克隆创建并复用品牌专属声音。适合文稿转语音、短视频配音、有声书旁白、课程配音、多语言配音和粤语配音，也可作为 AI 语音生成器与品牌声音工作台；制作前查看当前费用，长篇内容按章节、多语言内容按语言清晰交付。,用配音与旁白工作室统筹 AI 配音、文字转语音和 AI 语音生成：从当前声音库选择合适音色，把文稿制作成可直接剪辑的语音合成音频，或通过声音克隆创建并复用品牌专属声音。适合文稿转语音、短视频配音、有声书旁白、课程配音、多语言配音和粤语配音，也可作为 AI 语音生成器与品牌声音工作台；制作前查看当前费用，长篇内容按章节、多语言内容按语言清晰交付。
320,professional-medical-ppt-slide-production,@baitongai/professional-medical-ppt-slide-production,458,0,1,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-06,2026-08-16,1.0.0,"本技能提供专业化、体系化的医学PPT制作全流程支持。以""KOL学术传播""为核心场景，整合内容策略、视觉设计、合规审查、软植入策略四大能力域，按七阶段流水线推进，确保每一份医学PPT同时具备学术严谨性、视觉专业性与合规安全性。 核心执行原则 合规红线（不可突破） 不生成具体话术、不编写完整幻灯片文本、不替代医学写作 所有建议必须基于获批适应症、已发表数据或公开科学共识 ""软植入""目标是提升记忆度与","本技能提供专业化、体系化的医学PPT制作全流程支持。以""KOL学术传播""为核心场景，整合内容策略、视觉设计、合规审查、软植入策略四大能力域，按七阶段流水线推进，确保每一份医学PPT同时具备学术严谨性、视觉专业性与合规安全性。 核心执行原则 合规红线（不可突破） 不生成具体话术、不编写完整幻灯片文本、不替代医学写作 所有建议必须基于获批适应症、已发表数据或公开科学共识 ""软植入""目标是提升记忆度与"
321,solo-mcn-domain,@efficient-technology/solo-mcn-domain,455,0,1,enterprise,content-creation,效享网络,true,四川效享网络科技有限公司,,2026-06-06,2026-08-15,1.0.1,一人MCN自媒体运营知识参考库（领域负载物）。覆盖选题策划、内容创作、视觉设计、平台运营、数据驱动、商业变现六大域，含28种任务类型。为自媒体创作者提供从选题到变现的全链路结构化知识。触发词：自媒体、MCN、内容创作、选题、SEO、视频、封面、社群、数据分析、商务报价、排期。,一人MCN自媒体运营知识参考库（领域负载物）。覆盖选题策划、内容创作、视觉设计、平台运营、数据驱动、商业变现六大域，含28种任务类型。为自媒体创作者提供从选题到变现的全链路结构化知识。触发词：自媒体、MCN、内容创作、选题、SEO、视频、封面、社群、数据分析、商务报价、排期。
